# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   
Horizon              wing_left              4.537218858542e-01  -3.672191115628e-01  -2.247966424864e+00  -8.905410793295e-02   1.011591354983e+00   0.000000000000e+00   7.918940796513e-02  -3.207171022588e-01  -3.207159636580e-01   3.577956025085e-02   3.950199522024e+00   6.000000000000e+00  -4.997718049039e+01   4.634094811666e-02  -3.277081445118e+00   3.054416540801e+05   4.252267984680e-02   2.308142154406e+00   9.739724276546e-01  -5.517315935043e-02   1.200000000000e-02  -8.606853852643e-02   4.157940667917e-03   4.607063055242e-03  -8.020266133214e-02   1.792501232220e-01  -3.418273758131e-02   7.309086078911e-03
Horizon              wing_left              4.467872274630e-01  -3.558875145219e-01  -2.213678850058e+00  -8.635408448582e-02   1.015025603437e+00   0.000000000000e+00   7.797908175085e-02  -3.158152810910e-01  -3.158140530320e-01   3.753228320431e-02   3.967438842182e+00   6.000000000000e+00  -4.997987271266e+01   4.796529415619e-02  -3.296727057853e+00   3.070121718559e+05   4.259671121969e-02   2.316186034921e+00   9.749902622270e-01  -5.508412597863e-02   1.200000000000e-02  -8.592964903231e-02   4.419616575463e-03   4.771654853581e-03  -8.451561885875e-02   1.859928671158e-01  -3.506577937683e-02   7.725539154986e-03
Horizon              wing_left              4.395635438818e-01  -3.442820465338e-01  -2.177958777760e+00  -8.358566025823e-02   1.018583168287e+00   0.000000000000e+00   7.671831112472e-02  -3.107091600551e-01  -3.107078636175e-01   3.897308867044e-02   3.983601979106e+00   6.000000000000e+00  -4.998242837377e+01   4.960913652243e-02  -3.315652672535e+00   3.086359836643e+05   4.267244589173e-02   2.324429466137e+00   9.758704530628e-01  -5.499309017222e-02   1.200000000000e-02  -8.578763579792e-02   4.648281988637e-03   4.887938489008e-03  -8.815478020820e-02   1.908546305181e-01  -3.555584704328e-02   8.070649914907e-03
Horizon              wing_left              4.321124650320e-01  -3.325226722349e-01  -2.141110642175e+00  -8.077727440376e-02   1.022231336975e+00   0.000000000000e+00   7.541785253718e-02  -3.054423027756e-01  -3.054409611132e-01   4.008815352471e-02   3.998894569368e+00   6.000000000000e+00  -4.998486709731e+01   5.131358197475e-02  -3.333971125527e+00   3.102983243260e+05   4.274917254644e-02   2.332795803217e+00   9.766448532569e-01  -5.490100101429e-02   1.200000000000e-02  -8.564397936550e-02   4.840888267197e-03   4.956011810074e-03  -9.107862171649e-02   1.938314962627e-01  -3.566791481325e-02   8.339760436508e-03
Horizon              wing_left              4.244975608912e-01  -3.207258396347e-01  -2.103448593588e+00  -7.795665509002e-02   1.025937064881e+00   0.000000000000e+00   7.408880104237e-02  -3.000596442216e-01  -3.000582815881e-01   4.086620340539e-02   4.013547308837e+00   6.000000000000e+00  -4.998721497307e+01   5.311117831413e-02  -3.351818745693e+00   3.119843398319e+05   4.282620067885e-02   2.341210131844e+00   9.773477338769e-01  -5.480877391107e-02   1.200000000000e-02  -8.550010774241e-02   4.994756790296e-03   4.976638253835e-03  -9.325139679000e-02   1.949473142423e-01  -3.542292580392e-02   8.529653854913e-03
Horizon              wing_left              4.167837991365e-01  -3.090029641906e-01  -2.065293823840e+00  -7.515045444531e-02   1.029667329325e+00   0.000000000000e+00   7.274249563903e-02  -2.946071073381e-01  -2.946057481206e-01   4.129866887191e-02   4.027803075981e+00   6.000000000000e+00  -4.998950143912e+01   5.502664202902e-02  -3.369345323537e+00   3.136792435471e+05   4.290286767109e-02   2.349600052025e+00   9.780142572946e-01  -5.471727890191e-02   1.200000000000e-02  -8.535737816496e-02   5.107585352766e-03   4.951198412697e-03  -9.464356003695e-02   1.942514301384e-01  -3.484661478694e-02   8.638523498674e-03
Horizon              wing_left              4.090369908635e-01  -2.974591422637e-01  -2.026971827869e+00  -7.238393285287e-02   1.033389467610e+00   0.000000000000e+00   7.139042253018e-02  -2.891312112472e-01  -2.891298790529e-01   4.137982428760e-02   4.041905952768e+00   6.000000000000e+00  -4.999175768762e+01   5.707747772945e-02  -3.386705522551e+00   3.153684733503e+05   4.297854589869e-02   2.357896485513e+00   9.786791787199e-01  -5.462733102077e-02   1.200000000000e-02  -8.521706206262e-02   5.177446023920e-03   4.881627163657e-03  -9.523213174975e-02   1.918157976372e-01  -3.396826067041e-02   8.665891618709e-03
Horizon              wing_left              4.013232291088e-01  -2.861921138185e-01  -1.988809624845e+00  -6.968069831035e-02   1.037071493629e+00   0.000000000000e+00   7.004411712684e-02  -2.836786743637e-01  -2.836773911950e-01   4.110690600209e-02   4.056091913393e+00   6.000000000000e+00  -4.999401594217e+01   5.927405936939e-02  -3.404051527315e+00   3.170378416799e+05   4.305264904365e-02   2.366034414477e+00   9.793757517813e-01  -5.453968281533e-02   1.200000000000e-02  -8.508033338811e-02   5.202777722205e-03   4.770338224054e-03  -9.500100498180e-02   1.877316009726e-01  -3.281942978422e-02   8.612487442186e-03
Horizon              wing_left              3.937083249680e-01  -2.752914854418e-01  -1.951132962852e+00  -6.706250463213e-02   1.040682388346e+00   0.000000000000e+00   6.871506563203e-02  -2.782960158097e-01  -2.782948013579e-01   4.048020646419e-02   4.070580899288e+00   6.000000000000e+00  -4.999630899163e+01   6.161896471894e-02  -3.421526674540e+00   3.186736713785e+05   4.312463693447e-02   2.373953473160e+00   9.801348075803e-01  -5.445501905468e-02   1.200000000000e-02  -8.494826036147e-02   5.182376364035e-03   4.620138564100e-03  -9.394119550442e-02   1.821055236911e-01  -3.143276487431e-02   8.480094131302e-03
Horizon              wing_left              3.862572461182e-01  -2.648382160072e-01  -1.914263531396e+00  -6.454911024531e-02   1.044192360305e+00   0.000000000000e+00   6.741460704449e-02  -2.730291585302e-01  -2.730280296074e-01   3.950314106006e-02   4.085569975185e+00   6.000000000000e+00  -4.999866937264e+01   6.410548611959e-02  -3.439259790596e+00   3.202629108871e+05   4.319401832282e-02   2.381598322859e+00   9.809839733581e-01  -5.437395358580e-02   1.200000000000e-02  -8.482180056627e-02   5.115385087707e-03   4.434135631490e-03  -9.205103407466e-02   1.750558068901e-01  -2.984086659018e-02   8.271374111108e-03
Horizon              wing_left              3.790335625370e-01  -2.549043588597e-01  -1.878516206001e+00  -6.215819728646e-02   1.047573073388e+00   0.000000000000e+00   6.615383641835e-02  -2.679230374943e-01  -2.679220076150e-01   3.818228474567e-02   4.101227245755e+00   6.000000000000e+00  -5.000112754397e+01   6.671539770210e-02  -3.457359937565e+00   3.217932227614e+05   4.326035104782e-02   2.388918744320e+00   9.819469946141e-01  -5.429702823510e-02   1.200000000000e-02  -8.470179923614e-02   5.001286745230e-03   4.215640778347e-03  -8.933630060979e-02   1.667082450182e-01  -2.807530476516e-02   7.989682162535e-03
Horizon              wing_left              3.720989041458e-01  -2.455530464836e-01  -1.844196348980e+00  -5.990534871469e-02   1.050797840162e+00   0.000000000000e+00   6.494351020408e-02  -2.630212163265e-01  -2.630202954394e-01   3.652737592105e-02   4.117686173581e+00   6.000000000000e+00  -5.000370834774e+01   6.941636122874e-02  -3.475911221374e+00   3.232530402078e+05   4.332323910443e-02   2.395869388609e+00   9.830431197142e-01  -5.422471359532e-02   1.200000000000e-02  -8.458899048214e-02   4.839900582927e-03   3.968072599383e-03  -8.581030108593e-02   1.571922691930e-01  -2.616578663400e-02   7.638875603900e-03
Horizon              wing_left              3.655124350049e-01  -2.368386964603e-01  -1.811597189977e+00  -5.780407928557e-02   1.053841780321e+00   0.000000000000e+00   6.379395447817e-02  -2.583655156366e-01  -2.583647100027e-01   3.455128547121e-02   4.135039827496e+00   6.000000000000e+00  -5.000642517977e+01   7.215990159297e-02  -3.494967206810e+00   3.246315886217e+05   4.338232639085e-02   2.402409156279e+00   9.842864933058e-01  -5.415741148990e-02   1.200000000000e-02  -8.448400113730e-02   4.631384779971e-03   3.694864083332e-03  -8.149389046279e-02   1.466372669322e-01  -2.413949907518e-02   7.223130751326e-03
Horizon              wing_left              3.593303485465e-01  -2.288074112973e-01  -1.780997309238e+00  -5.586591454226e-02   1.056681944940e+00   0.000000000000e+00   6.271497684476e-02  -2.539956562213e-01  -2.539949684243e-01   3.226994946266e-02   4.153334337072e+00   6.000000000000e+00  -5.000927192760e+01   7.488164459663e-02  -3.514544283785e+00   3.259188750191e+05   4.343728763307e-02   2.408500255728e+00   9.856854767060e-01  -5.409545886866e-02   1.200000000000e-02  -8.438735683360e-02   4.376246302128e-03   3.399377535948e-03  -7.641544893165e-02   1.351692834971e-01  -2.202063274382e-02   6.746774679158e-03
Horizon              wing_left              3.536053881528e-01  -2.214975395718e-01  -1.752658245603e+00  -5.410051053241e-02   1.059297408342e+00   0.000000000000e+00   6.171578276058e-02  -2.499489201804e-01  -2.499483492524e-01   2.970226462238e-02   4.172560379865e+00   6.000000000000e+00  -5.001221424968e+01   7.750603938459e-02  -3.534613038270e+00   3.271056595254e+05   4.348781839825e-02   2.414107150471e+00   9.872417638797e-01  -5.403913285867e-02   1.200000000000e-02  -8.429948988130e-02   4.075359484034e-03   3.084831090107e-03  -7.061082402246e-02   1.229082434105e-01  -1.983008806412e-02   6.214141327506e-03
Horizon              wing_left              3.483863971670e-01  -2.149403619074e-01  -1.726822250165e+00  -5.251580579916e-02   1.061669330454e+00   0.000000000000e+00   6.080489699725e-02  -2.462598328389e-01  -2.462593744800e-01   2.686994642024e-02   4.192640949135e+00   6.000000000000e+00  -5.001518399565e+01   7.995700389686e-02  -3.555086390272e+00   3.281834370760e+05   4.353362785573e-02   2.419195802390e+00   9.889490979475e-01  -5.398865667423e-02   1.200000000000e-02  -8.422074848827e-02   3.729995203049e-03   2.754240105736e-03  -6.412325580854e-02   1.099658187241e-01  -1.758535641679e-02   5.629461801951e-03
Horizon              wing_left              3.437179021803e-01  -2.091608626717e-01  -1.703710205146e+00  -5.111819635989e-02   1.063780993319e+00   0.000000000000e+00   5.999009091094e-02  -2.429598681893e-01  -2.429595150605e-01   2.379735030834e-02   4.213413238094e+00   6.000000000000e+00  -5.001808185393e+01   8.217274543169e-02  -3.575803144797e+00   3.291444619183e+05   4.357443841568e-02   2.423733674228e+00   9.907913479070e-01  -5.394420607867e-02   1.200000000000e-02  -8.415140684024e-02   3.341863905289e-03   2.410375660976e-03  -5.700330325423e-02   9.644404910404e-02  -1.530056394654e-02   4.996801029690e-03
Horizon              wing_left              3.396397331457e-01  -2.041785470061e-01  -1.683519726145e+00  -4.991272390456e-02   1.065617816178e+00   0.000000000000e+00   5.927831613988e-02  -2.400771803665e-01  -2.400769224331e-01   2.051125742081e-02   4.234602525863e+00   6.000000000000e+00  -5.002079084815e+01   8.411846034012e-02  -3.596505652752e+00   3.299818255452e+05   4.360999339351e-02   2.427690625052e+00   9.927397106229e-01  -5.390591608889e-02   1.200000000000e-02  -8.409167555968e-02   2.913178176020e-03   2.055740729973e-03  -4.930878541903e-02   8.243478794157e-02  -1.298666038009e-02   4.320056805881e-03
Horizon              wing_left              3.361866835636e-01  -2.000082628963e-01  -1.666423464178e+00  -4.890326732835e-02   1.067167353898e+00   0.000000000000e+00   5.867564529545e-02  -2.376363634466e-01  -2.376361883542e-01   1.704062678397e-02   4.255785858966e+00   6.000000000000e+00  -5.002319672076e+01   8.578907458005e-02  -3.616809769319e+00   3.306895538625e+05   4.364006794131e-02   2.431040172595e+00   9.947487931899e-01  -5.387388762054e-02   1.200000000000e-02  -8.404171207210e-02   2.446743163372e-03   1.692563272902e-03  -4.110474883013e-02   6.802002200812e-02  -1.065173351309e-02   3.603041150171e-03
Horizon              wing_left              3.333882136354e-01  -1.966609894452e-01  -1.652567622224e+00  -4.809272796482e-02   1.068419283741e+00   0.000000000000e+00   5.818722015280e-02  -2.356582416188e-01  -2.356581350851e-01   1.341631680830e-02   4.276340715278e+00   6.000000000000e+00  -5.002520588693e+01   8.719893699713e-02  -3.636162466362e+00   3.312626603308e+05   4.366447475161e-02   2.433760174241e+00   9.967510450480e-01  -5.384819378729e-02   1.200000000000e-02  -8.400163043271e-02   1.946085109346e-03   1.322805197105e-03  -3.246348573510e-02   5.327311226552e-02  -8.301435192414e-03   2.849666586101e-03
Horizon              wing_left              3.312681989199e-01  -1.941445552599e-01  -1.642070699063e+00  -4.748319949148e-02   1.069365385377e+00   0.000000000000e+00   5.781720778303e-02  -2.341596915213e-01  -2.341596377318e-01   9.670779508933e-03   4.295364134591e+00   6.000000000000e+00  -5.002675348599e+01   8.836242646056e-02  -3.653774016754e+00   3.316971101749e+05   4.368305854342e-02   2.435832253083e+00   9.986479454316e-01  -5.382888559123e-02   1.200000000000e-02  -8.397151020331e-02   1.415631832536e-03   9.481867680887e-04  -2.346466830057e-02   3.826104727131e-02  -5.939518136062e-03   2.064265906767e-03
Horizon              wing_left              3.298447266351e-01  -1.924642548227e-01  -1.635022471181e+00  -4.707611441766e-02   1.069999518688e+00   0.000000000000e+00   5.756876500123e-02  -2.331534982550e-01  -2.331534802559e-01   5.837731511018e-03   4.311519000109e+00   6.000000000000e+00  -5.002780118511e+01   8.927090393109e-02  -3.668487562988e+00   3.319896885523e+05   4.369567831351e-02   2.437239850640e+00   1.000293193785e+00  -5.381599677269e-02   1.200000000000e-02  -8.395140401783e-02   8.609746653529e-04   5.702264718289e-04  -1.419575599741e-02   2.304792988919e-02  -3.568507980280e-03   1.252100769336e-03
Horizon              wing_left              3.291299413446e-01  -1.916233357458e-01  -1.631483221498e+00  -4.687236029797e-02   1.070317604254e+00   0.000000000000e+00   5.744401143360e-02  -2.326482463061e-01  -2.326482428205e-01   1.951806421900e-03   4.322724434919e+00   6.000000000000e+00  -5.002832968346e+01   8.986642598887e-02  -3.678515627923e+00   3.321377790809e+05   4.370217800547e-02   2.437964978939e+00   1.001458794883e+00  -5.380954757975e-02   1.200000000000e-02  -8.394134346270e-02   2.893142980078e-04   1.902967517422e-04  -4.753161909644e-03   7.700438970936e-03  -1.190608541660e-03   4.202359073785e-04
Horizon              wing_left              3.289509586589e-01  -1.914130652497e-01  -1.630596987177e+00  -4.682140926092e-02   1.070444807551e+00   0.000000000000e+00   5.741277306189e-02  -2.325217309006e-01  -2.325217274216e-01   1.951979813084e-03   2.737550565212e+00   8.000000000000e+00  -5.002846185192e+01   1.233727914230e-02  -2.329560845840e+00   3.316218594857e+05   4.362910894025e-02   2.429819348343e+00   1.003410292956e+00  -7.174391339156e-02   1.600000000000e-02  -1.119184372705e-01   1.410457729763e-04   2.204424447353e-04  -4.752609401274e-03   7.675977274608e-03  -1.270178192942e-03   1.674546591198e-04
Horizon              wing_left              3.282361733963e-01  -1.905745115550e-01  -1.627057705892e+00  -4.661820724605e-02   1.070762621272e+00   0.000000000000e+00   5.728801949913e-02  -2.320164789715e-01  -2.320164611385e-01   5.840321466132e-03   2.748997543565e+00   8.000000000000e+00  -5.002898886015e+01   1.308908371301e-02  -2.339573805889e+00   3.317678007910e+05   4.363535410887e-02   2.430515017725e+00   1.004581556342e+00  -7.173533944838e-02   1.600000000000e-02  -1.119050621663e-01   4.258123224083e-04   6.584258125677e-04  -1.424047295542e-02   2.295005297276e-02  -3.793103667933e-03   5.065856968260e-04
Horizon              wing_left              3.268127011670e-01  -1.889101911913e-01  -1.620009263847e+00  -4.621485208438e-02   1.071394859457e+00   0.000000000000e+00   5.703957672701e-02  -2.310102857444e-01  -2.310102329199e-01   9.681907179708e-03   2.765531475363e+00   8.000000000000e+00  -5.003004045867e+01   1.425572065810e-02  -2.354198689648e+00   3.320563237431e+05   4.364752979250e-02   2.431871592513e+00   1.006227938531e+00  -7.171832523374e-02   1.600000000000e-02  -1.118785204818e-01   7.152114255645e-04   1.087589703019e-03  -2.365935426956e-02   3.796440474889e-02  -6.260800103165e-03   8.527935267000e-04
Horizon              wing_left              3.246926865342e-01  -1.864453707308e-01  -1.609511648487e+00  -4.561737075788e-02   1.072334788557e+00   0.000000000000e+00   5.666956437168e-02  -2.295117357053e-01  -2.295116324733e-01   1.344589329218e-02   2.784961497336e+00   8.000000000000e+00  -5.003160366973e+01   1.568095917702e-02  -2.371575509805e+00   3.324835628978e+05   4.366538132984e-02   2.433861236578e+00   1.008111774745e+00  -7.169313501721e-02   1.600000000000e-02  -1.118392244699e-01   1.008802645947e-03   1.502067651401e-03  -3.294588134619e-02   5.252292805902e-02  -8.634619662464e-03   1.204864395399e-03
